date,price_y,price_x,ln_x,ln_y,residual,std,position_x,position_y,profit_x,profit_y,coef
2018-09-04 09:49:30,209.0873060960036,69.81175022125244,4.245802336879212,5.342751897255638,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:50:00,209.11000279017858,69.81125068664551,4.24579518140191,5.342860442641823,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:50:30,209.11604245503744,69.79863732077858,4.245614486952809,5.342889324940894,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:51:00,209.15499877929688,69.79490048277611,4.245560948113374,5.343075598053454,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:51:30,209.2259999593099,69.7935184902615,4.245541147151019,5.34341500725659,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:52:00,209.1624984741211,69.86999984014602,4.246636370276482,5.343111454525508,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:52:30,209.2398765377882,69.85983416239421,4.246490865519501,5.34348132845152,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:53:00,209.4344735396536,69.79900074005127,4.245619693620741,5.344410914970697,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:53:30,209.46783725635424,69.8064998626709,4.245727126674517,5.344570206127186,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:54:00,209.45121774440858,69.8559321085612,4.246435008490074,5.34449086138621,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:54:30,209.4009994506836,69.88064213288136,4.246788674303221,5.344251071350946,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:55:00,209.22785840715682,69.92055617438422,4.247359685754777,5.343423889707115,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:55:30,209.0907512664795,69.90450096130371,4.247130038601685,5.342768374306096,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:56:00,209.15833282470703,69.93928541455949,4.247627514462066,5.343091538474943,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:56:30,209.14055633544922,69.95310290106411,4.247825058970612,5.343006544277114,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:57:00,209.06666628519693,69.97924030188358,4.2481986309486865,5.342653178543457,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:57:30,209.0613890753852,70.00562524795532,4.248575599505688,5.342627936468717,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:58:00,209.08684963650174,70.01999830163044,4.248780891271027,5.342749714148453,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:58:30,209.17541948954266,69.99993331909181,4.248494289464502,5.343173227627447,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:59:00,209.18000030517578,69.99975032806395,4.248491675301055,5.343195126785037,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 09:59:30,209.2072236802843,70.05250053405761,4.249244968563581,5.3433252616150995,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:00:00,209.36312294006348,70.12410722460066,4.250266632561828,5.344070174713923,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:00:30,209.44076479398288,70.07484852183948,4.249563935390856,5.344440953768668,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:01:00,209.42910885281032,70.01312430699667,4.2486827145752395,5.344385299533743,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:01:30,209.42027800937868,70.00423137958234,4.248555688502183,5.344343132379104,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:02:00,209.27866719563804,70.01013133400366,4.248639964919408,5.343666699726183,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:02:30,209.1908334096273,70.01833311716716,4.248757109432919,5.343246913877161,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:03:00,209.21800231933594,70.03959562971785,4.249060733981765,5.343376781640109,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:03:30,209.23038482666016,70.07142802647182,4.2495151221729435,5.343435964601297,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:04:00,209.13875198364258,70.07761928013393,4.249603474591817,5.34299791677979,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:04:30,209.0868740081787,70.05010870228642,4.249210824563202,5.342749830710903,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:05:00,209.0591646830241,70.05218744277954,4.249240499173119,5.342617296511695,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:05:30,208.95500055948895,70.04532401792466,4.24914251849111,5.342118920454841,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:06:00,208.99952552432106,70.01599960327148,4.248723781693206,5.3423319817436745,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:06:30,208.99952552432106,70.01499938964844,4.2487094960903,5.3423319817436745,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:07:00,208.87100067138672,70.02043948454016,4.248787192064094,5.341716839737096,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:07:30,208.8616663614909,70.0554296221052,4.249286780444533,5.341672149385423,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:08:00,208.86856951032365,70.08115357619066,4.249653907340127,5.341705200135599,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:08:30,208.96954484419388,70.11470570283777,4.2501325538202765,5.342188522898013,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:09:00,208.96954484419388,70.11166763305664,4.250089222887452,5.342188522898013,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:09:30,209.07500076293945,70.09710452431128,4.249881488256107,5.342693042916708,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:10:00,209.07500076293945,70.12027676900227,4.250212007121717,5.342693042916708,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:10:30,209.0500030517578,70.13499970869584,4.250421952018157,5.342573472400794,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:11:00,209.0191650390625,70.11437511444092,4.2501278388439685,5.342425946512233,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:11:30,208.97166442871094,70.12333297729492,4.250255591400511,5.342198665877313,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:12:00,209.06750106811523,70.12559951782225,4.250287913080073,5.342657171438481,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:12:30,209.11800384521484,70.10499954223633,4.249994111643408,5.34289870433119,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:13:00,209.0500030517578,70.11434837009597,4.250127457405069,5.342573472400794,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:13:30,209.10166507297092,70.125,4.250279363842861,5.342820569449133,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:14:00,209.42060028076173,70.1824996471405,4.25109898717738,5.34434467125174,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:14:30,209.4749984741211,70.16555658976236,4.250857543755722,5.344604393215049,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:15:00,209.5,70.1349983215332,4.250421932239692,5.344723739362192,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:15:30,209.57625198364258,70.14089243752616,4.250505968291283,5.345087644423017,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:16:00,209.58749771118164,70.15884678180402,4.250761910953412,5.34514130234334,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:16:30,209.6550006866455,70.20285633632116,4.251388998755592,5.3454633258801,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:17:00,209.8224983215332,70.22000013078963,4.251633172602856,5.346261927207636,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:17:30,209.8224983215332,70.23750038146972,4.251882361869457,5.346261927207636,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:18:00,209.8224983215332,70.2119987487793,4.251519218773488,5.346261927207636,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:18:30,209.8224983215332,70.14769304715671,4.250602920008522,5.346261927207636,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:19:00,209.78363730690697,70.11785725184849,4.250177501283901,5.34607670105655,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:19:30,209.82749811808267,70.14691184548771,4.250591783419633,5.3462857556198475,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:20:00,209.82749811808267,70.16100196838379,4.250792629153284,5.3462857556198475,0.0,0.0,0.0,0,0.0,0.0,0
2018-09-04 10:20:30,209.99874877929688,70.13999983843635,4.250493242408587,5.347101572505895,0.0036921614182006124,0.0015502729092644347,0.17262844025408428,-1,-0.0,0.0,0
2018-09-04 10:21:00,210.03500366210938,70.12568144364789,4.250289081352121,5.3472742009325,0.0037128027621742277,0.0015106203471497214,0.1305837889924116,-1,-3.524040725646475e-05,-0.00017264332774957758,0
2018-09-04 10:21:30,210.0231836492365,70.11022279527452,4.250068615009784,5.347217922953719,0.0035384803087232797,0.001492083007031825,0.09701734204630713,-1,-2.878615702177605e-05,5.627639520455752e-05,0
2018-09-04 10:22:00,209.99500274658203,70.1157908090731,4.250148029858119,5.347083733989481,0.0033357852384590103,0.0015079002663356909,0.07321750159916934,-1,7.704923443089304e-06,0.0001341799613014949,0
2018-09-04 10:22:30,209.99500274658203,70.13849906921386,4.250471845412836,5.347083733989481,0.0032852039610649086,0.001535358899479944,0.05470361056842318,-1,2.371280497567577e-05,-0.0,0
2018-09-04 10:23:00,209.94916788736978,70.10249900817871,4.2499584425945525,5.346865443737589,0.0029716822363772266,0.001562736514895206,0.03579016187806586,-1,-2.8077779613775706e-05,0.00021826642830902188,0
2018-09-04 10:23:30,209.9850031534831,70.08821342104957,4.249754640403508,5.347036114612557,0.003070924353480997,0.0015784035050207014,0.012027380974755598,-1,-7.2933701809311265e-06,-0.0001706854400704838,0
2018-09-04 10:24:00,209.9099998474121,70.05948323216931,4.249344641666906,5.346678866698994,0.0026604689811593474,0.0015795848244574045,0.013850801919244614,-1,-4.930200247275341e-06,0.0003571841081249083,0
2018-09-04 10:24:30,209.91500091552734,70.04239040872325,4.249100636028913,5.346702691235915,0.0026411083500539334,0.0015979994521842335,0.03632695475694815,-1,-3.3792614628267234e-06,-2.382482072738057e-05,0
2018-09-04 10:25:00,209.91500091552734,70.00972858775745,4.248634212217664,5.346702691235915,0.002628037410574713,0.001617783318634378,0.046785249853094665,-1,-1.6939805817311205e-05,-0.0,0
2018-09-04 10:25:30,209.83399963378906,69.99625015258789,4.248441671365731,5.346316740190706,0.0022219747651535116,0.001638517497104544,0.05284433586130756,-1,-9.007204709357035e-06,0.000385876575685451,0
2018-09-04 10:26:00,209.78250122070312,69.95479075113931,4.247849186988428,5.346071285527986,0.0019776318814619387,0.001658460777725176,0.05384764643516992,-1,-3.1300170080276714e-05,0.0002454245411888101,0
2018-09-04 10:26:30,209.69499969482422,69.9363284111023,4.247585233990486,5.345654092582205,0.0015490477733663965,0.0016724534114969547,0.0,0,-1.4211372059076058e-05,0.0004171059329054483,0
2018-09-04 10:27:00,209.69499969482422,69.9144595378154,4.247272488187821,5.345654092582205,0.0015465128983569443,0.001683805826723683,0.0,0,-0.0,0.0,0
2018-09-04 10:27:30,209.69499969482422,69.87969600793087,4.246775135055061,5.345654092582205,0.0015834994555454784,0.0016837694868687564,0.0,0,-0.0,0.0,0
2018-09-04 10:28:00,209.8224983215332,69.85352169383657,4.2464005023824445,5.346261927207636,0.0022301106531594783,0.0016828764605419713,0.0,0,-0.0,0.0,0
2018-09-04 10:28:30,209.77666473388672,69.8063099270775,4.245724405783881,5.346043463531517,0.002054211731053357,0.0016889895780253486,0.0,0,-0.0,-0.0,0
2018-09-04 10:29:00,209.71599884033202,69.80770265733872,4.245744356936855,5.345754228942952,0.0017557728965176267,0.0016991221229938301,0.0,0,0.0,-0.0,0
2018-09-04 10:29:30,209.65333302815756,69.82194455464682,4.245948352257933,5.34545537154982,0.0014462252822324828,0.0017024012324432884,0.0,0,0.0,-0.0,0
2018-09-04 10:30:00,209.63249969482422,69.82380020141602,4.245974928746498,5.345355996222897,0.0013661235296771324,0.0016966203933815242,0.0,0,0.0,-0.0,0
2018-09-04 10:30:30,209.59000142415363,69.82820676407724,4.2460380365064,5.345153248180019,0.001191567049524167,0.0016853687283966262,0.0,0,0.0,-0.0,0
2018-09-04 10:31:00,209.5916684468587,69.82363579489967,4.245972574152371,5.345161201880407,0.001248521318733431,0.0016733822175483304,0.0,0,-0.0,0.0,0
2018-09-04 10:31:30,209.61499786376953,69.81750028783625,4.245884698799313,5.345272504580529,0.001426459549631609,0.0016526028139203018,0.0,0,-0.0,0.0,0
2018-09-04 10:32:00,209.65166982014972,69.85305447048611,4.24639381374454,5.345447438384241,0.0015772778391127673,0.0016312475171312965,0.0,0,0.0,0.0,0
2018-09-04 10:32:30,209.56500244140625,69.83333269755045,4.246111441589793,5.345033965420436,0.001257810902626666,0.001612184088181338,0.0,0,-0.0,-0.0,0
2018-09-04 10:33:00,209.56800231933593,69.80973675376491,4.24577349507941,5.3450482801028665,0.0013722813000658363,0.0016073491985160297,0.0,0,-0.0,0.0,0
2018-09-04 10:33:30,209.51499938964844,69.78981498435692,4.24548808199183,5.344795332931285,0.0012058598594162362,0.0016049310223227237,0.0,0,-0.0,-0.0,0
2018-09-04 10:34:00,209.58260040283204,69.81079956054688,4.245788719297996,5.345117935655821,0.0014780387157475872,0.0016068303185319995,0.0,0,0.0,0.0,0
2018-09-04 10:34:30,209.55500030517578,69.81428486960274,4.245838643121797,5.3449862361965055,0.001314044270803727,0.0016111781567670345,0.0,0,0.0,-0.0,0
2018-09-04 10:35:00,209.55500030517578,69.7278139591217,4.2445992906643655,5.3449862361965055,0.0015052555377037535,0.0016175453181211201,0.0,0,-0.0,0.0,0
2018-09-04 10:35:30,209.48500061035156,69.70711517333984,4.244302395387655,5.344652140667094,0.0011519788830565147,0.0016203089232134566,0.0,0,-0.0,-0.0,0
2018-09-04 10:36:00,209.47999572753906,69.71950120925902,4.244480066427419,5.344628249015732,0.001010157462747685,0.0016246999427724622,0.0,0,0.0,-0.0,0
2018-09-04 10:36:30,209.46499633789062,69.72762508392334,4.24459658191095,5.344556643483077,0.0008252112018505287,0.0016221343891651401,0.0,0,0.0,-0.0,0
2018-09-04 10:37:00,209.45874977111816,69.69437472025552,4.244119607483028,5.344526821507928,0.0007033588143370295,0.0016030204897689055,0.0,0,-0.0,-0.0,0
2018-09-04 10:37:30,209.4633331298828,69.68281149864197,4.243953680447854,5.344548703184507,0.0006157300181444114,0.0015898699295037871,0.0,0,-0.0,0.0,0
2018-09-04 10:38:00,209.39166768391928,69.7011651357015,4.244217034064372,5.344206506259444,0.0001620922305640704,0.0015849384514601053,0.0,0,0.0,-0.0,0
2018-09-04 10:38:30,209.34500122070312,69.71499899661902,4.244415488254372,5.3439836145622275,-0.00017369830145508303,0.0015739706581467307,0.0,0,0.0,-0.0,0
2018-09-04 10:39:00,209.41083272298175,69.74767848423548,4.244884136767435,5.3442980292998135,5.957503063847014e-05,0.0015632632954211913,0.0,0,0.0,0.0,0
2018-09-04 10:39:30,209.43749618530273,69.78153815636269,4.245369478455822,5.344425347283517,0.00012722820466404272,0.0015520790089075403,0.0,0,0.0,0.0,0
2018-09-04 10:40:00,209.38299865722655,69.78708346684775,4.245448942026122,5.34416510439161,-0.00017314140812718648,0.001544002783329364,0.0,0,0.0,-0.0,0
2018-09-04 10:40:30,209.32124710083008,69.80760922639266,4.245743018531422,5.343870139353783,-0.0005081756136942062,0.0015366376140620122,0.0,0,0.0,-0.0,0
2018-09-04 10:41:00,209.3550033569336,69.83656144142151,4.246157675517177,5.344031391663364,-0.0003762868697458899,0.0015293574717444077,0.0,0,0.0,0.0,0
2018-09-04 10:41:30,209.3550033569336,69.84349803924562,4.246256996749651,5.344031391663364,-0.00039333088895698864,0.001524380672399879,0.0,0,0.0,0.0,0
2018-09-04 10:42:00,209.36285618373327,69.87481519911024,4.246705286736313,5.34406890058075,-0.00036522429915830656,0.0015214428981031175,0.0,0,0.0,0.0,0
2018-09-04 10:42:30,209.4000015258789,69.86131627936112,4.246512080875405,5.344246305723346,-0.00020382858405287863,0.0015161314380525328,0.0,0,-0.0,0.0,0
2018-09-04 10:43:00,209.39550094604493,69.87593698501587,4.246721340831023,5.3442248127521585,-0.0002319085439452806,0.001513457711805575,0.0,0,0.0,-0.0,0
2018-09-04 10:43:30,209.46125030517578,69.89616762797039,4.247010821241321,5.344538759510684,8.873566516687248e-05,0.0015135957003354873,0.0,0,0.0,0.0,0
2018-09-04 10:44:00,209.42000579833984,69.8822408215753,4.24681155146002,5.344341832546928,-0.00010614355435656364,0.0015137321547937183,0.0,0,-0.0,-0.0,0
2018-09-04 10:44:30,209.42000579833984,69.87100067138672,4.246650694365147,5.344341832546928,-0.00010918049302066635,0.0015137566033649051,0.0,0,-0.0,0.0,0
2018-09-04 10:45:00,209.24437713623047,69.8493370912513,4.246340595196251,5.343502837497096,-0.0009541346681674057,0.0015136635546863814,0.0,0,-0.0,-0.0,0
2018-09-04 10:45:30,209.13916651407877,69.83727125688033,4.246167839417531,5.342999898861166,-0.001471926766097198,0.0015102109920199704,0.0,0,-0.0,-0.0,0
2018-09-04 10:46:00,209.1177775065104,69.86257313319615,4.24653007141146,5.342897621981402,-0.0015756092084764362,0.001503775204767242,0.0,0,0.0,-0.0,0
2018-09-04 10:46:30,209.0911102294922,69.89162311038456,4.246945801005098,5.342770091085544,-0.0016891133412286763,0.001504839903925475,0.0,0,0.0,-0.0,0
2018-09-04 10:47:00,209.15714154924666,69.90455678304036,4.2471308371441765,5.3430858428909485,-0.0013652791473361958,0.0015060559688586958,0.0,0,0.0,0.0,0
2018-09-04 10:47:30,209.00000381469727,69.88764706779929,4.246888910701103,5.342334270216951,-0.0021137238437152206,0.0015047599727066661,0.0,0,-0.0,-0.0,0
2018-09-04 10:48:00,209.05000114440918,69.90644866541813,4.247157900569861,5.342573463276906,-0.001873878057481626,0.0014998596987308111,0.0,0,0.0,0.0,0
2018-09-04 10:48:30,209.05218935012817,69.92142868041992,4.247372164210895,5.342583930601732,-0.0018537182258535623,0.0015050160845019567,0.0,0,0.0,0.0,0
2018-09-04 10:49:00,209.13499704996747,69.93138949076334,4.24751461125616,5.342979962348349,-0.0014503761989166364,0.0015111201414661076,0.0,0,0.0,0.0,0
2018-09-04 10:49:30,209.31750106811523,69.98096587441185,4.248223288993648,5.343852243099644,-0.0005837096891987414,0.0015172118846767044,0.0,0,0.0,0.0,0
2018-09-04 10:50:00,209.34125137329102,69.9420264991554,4.247666706038965,5.343965702116385,-0.00045424863051213293,0.0015198392729734351,0.0,0,-0.0,0.0,0
2018-09-04 10:50:30,209.37499618530273,69.91625118255615,4.247298114099777,5.3441268843598815,-0.00028103400381329635,0.0015203891869423702,0.0,0,-0.0,0.0,0
2018-09-04 10:51:00,209.4137477874756,69.92388937208386,4.247407355831157,5.344311949516675,-9.423152381859978e-05,0.0015210585696662081,0.0,0,0.0,0.0,0
2018-09-04 10:51:30,209.29999923706055,69.91225128173829,4.247240902576397,5.343768625806758,-0.0006304800816110401,0.0015213001782997003,0.0,0,-0.0,-0.0,0
2018-09-04 10:52:00,209.23375129699707,69.88944477505154,4.246914633188653,5.343452054249353,-0.0009379496599057902,0.0015213001285210657,0.0,0,-0.0,-0.0,0
2018-09-04 10:52:30,209.23375129699707,69.8675012588501,4.246600609206239,5.343452054249353,-0.0009277650055192765,0.0015206404751973324,0.0,0,-0.0,0.0,0
2018-09-04 10:53:00,209.2687530517578,69.84624886512756,4.24629638154264,5.343619325672957,-0.0007469462575313557,0.0015187708975321931,0.0,0,-0.0,0.0,0
2018-09-04 10:53:30,209.3037509918213,69.8566665649414,4.246445522307542,5.343786550895861,-0.0005781752357627568,0.0015176684340658438,0.0,0,0.0,0.0,0
2018-09-04 10:54:00,209.3104995727539,69.8811898004441,4.246796511458117,5.343818793376494,-0.0005556592331048549,0.0015157609530833934,0.0,0,0.0,0.0,0
2018-09-04 10:54:30,209.32666778564453,69.88722144232855,4.246882820543762,5.343896035504806,-0.00048416850725363503,0.001509180813848645,0.0,0,0.0,0.0,0
2018-09-04 10:55:00,209.3570836385091,69.89720092773437,4.247025604485686,5.344041328236203,-0.0003530393580106761,0.0014997806979443378,0.0,0,0.0,0.0,0
2018-09-04 10:55:30,209.3570836385091,69.88291581471762,4.246821210421646,5.344041328236203,-0.0003480580507906339,0.0014881266900030157,0.0,0,-0.0,0.0,0
2018-09-04 10:56:00,209.29999542236328,69.8799991607666,4.246779473256219,5.34376860758078,-0.0006307339863997896,0.0014682395148358934,0.0,0,-0.0,-0.0,0
2018-09-04 10:56:30,209.26499938964844,69.83499908447266,4.246135303647871,5.343601388471537,-0.0007598315341406092,0.0014515994743613838,0.0,0,-0.0,-0.0,0
2018-09-04 10:57:00,209.2324981689453,69.86466801961262,4.246560056780087,5.3434460651018245,-0.0009576931946595479,0.001435434201044802,0.0,0,0.0,-0.0,0
2018-09-04 10:57:30,209.27000045776367,69.8619240980882,4.246520781199352,5.343625286440009,-0.0007849012555096735,0.0014077925254598535,0.0,0,-0.0,0.0,0
2018-09-04 10:58:00,209.23999977111816,69.82106098984227,4.245935697634795,5.343481917408538,-0.0008699955264148684,0.0013781079655770124,0.0,0,-0.0,-0.0,0
2018-09-04 10:58:30,209.2337474822998,69.79805649651422,4.245606165491197,5.343452036017603,-0.0008548614704304569,0.0013453691545689003,0.0,0,-0.0,-0.0,0
2018-09-04 10:59:00,209.22000122070312,69.79218769073486,4.24552207930284,5.343386335750158,-0.0008895014913434807,0.00132036067368918,0.0,0,-0.0,-0.0,0
2018-09-04 10:59:30,209.18099822998047,69.76499938964844,4.245132442595492,5.343199897424786,-0.0009925492131639402,0.001293392361063193,0.0,0,-0.0,-0.0,0
2018-09-04 11:00:00,209.17499923706055,69.72818235917525,4.244604574052147,5.343171218534288,-0.0009033256836277204,0.0012757020130511648,0.0,0,-0.0,-0.0,0
2018-09-04 11:00:30,209.1449966430664,69.71545479514381,4.2444220262596986,5.343027775264346,-0.0009675113927674062,0.0012562125076879067,0.0,0,-0.0,-0.0,0
