date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,KO,MMM
2018-09-04 09:44:30,227.33283322875263,105.67333348592122,340.5679168701172,137.62083485921224,47.74343094171262,119.21217379362687,110.85152103589928,69.74474868774413,44.57171505519322,209.20999908447266
2018-09-04 09:45:00,227.2826690116938,105.69035693577358,340.94750118255615,137.6687502861023,47.77666662357471,119.11642801193963,111.00823084513347,69.7486601108458,44.56895836194356,209.0866668701172
2018-09-04 09:45:30,227.3009142368398,105.67871856689453,340.7965042114258,137.64333534240723,47.774012210757235,119.0221148270827,110.95120040893555,69.75829250056569,44.54767256769641,209.12636427445847
2018-09-04 09:46:00,227.42848051047025,105.69674469703853,340.8787479400635,137.5020576925839,47.7545982448534,119.04166666666666,111.038026106985,69.7564379915278,44.52499961853027,209.0105680985884
2018-09-04 09:46:30,227.5251735818797,105.70293998718262,341.0221426827567,137.4577122279576,47.740661980970856,119.0749998546782,110.98928560529436,69.72690627688453,44.52625023234974,208.76142828805106
2018-09-04 09:47:00,227.52494520022543,105.69000002543132,341.0888828701443,137.45133107503256,47.74103772865151,119.07153819157527,111.04575833407316,69.73052266818374,44.52469152285729,208.88846118633563
2018-09-04 09:47:30,227.45622693842108,105.67979934692383,340.8355543348524,137.39153935359076,47.7535074433284,118.975769336407,111.0563638860529,69.70374941825867,44.52499961853027,209.06545118852097
2018-09-04 09:48:00,227.41911061604816,105.64000045776368,340.9254538796165,137.3677277998491,47.76642859322684,118.955000260297,111.05642836434501,69.73695336318599,44.5252940234016,208.97500228881836
2018-09-04 09:48:30,227.42860931948007,105.64937575658163,341.1132372687845,137.35863772305575,47.752406438191734,118.96093773841858,111.01370989891791,69.77242791312082,44.531769052015996,209.0133293999566
2018-09-04 09:49:00,227.31675274400826,105.62769229595477,341.2581994628906,137.29068305275655,47.736067739765296,118.9817491531372,110.98875045776367,69.77724895477294,44.585932974087996,209.0133293999566
2018-09-04 09:49:30,227.4146198945887,105.64812564849854,341.25000508626306,137.3698490199758,47.719301244264,118.9993948502974,111.01431768590754,69.81175022125244,44.59159729215834,209.0873060960036
2018-09-04 09:50:00,227.33035231609733,105.5977766248915,341.17549896240234,137.43382689532112,47.71175795335036,118.93727319890803,111.01365717445933,69.81125068664551,44.59873433859951,209.11000279017858
2018-09-04 09:50:30,227.24805704752606,105.59181768243963,340.91944715711804,137.50420981959292,47.68696484940775,118.92571531023299,111.0075008392334,69.79863732077858,44.60399945576986,209.11604245503744
2018-09-04 09:51:00,227.21412059872648,105.63800048828125,340.6990326912172,137.45805486043295,47.707795676538495,118.85146982529585,111.02283248901367,69.79490048277611,44.610869366189704,209.15499877929688
2018-09-04 09:51:30,227.17994422100958,105.65058898925781,340.46755942320215,137.47047533307756,47.723728146469384,118.89499994913737,111.10406112670898,69.7935184902615,44.619999949137366,209.2259999593099
2018-09-04 09:52:00,227.1821544307689,105.68046927452087,340.45200042724605,137.5550020005968,47.77151141055795,118.92888895670572,111.09566675821941,69.86999984014602,44.626944647894966,209.1624984741211
2018-09-04 09:52:30,227.10892517840276,105.65166685316298,340.5058111242346,137.52857317243303,47.77734164950214,118.94250106811523,111.09199905395508,69.85983416239421,44.64565243928329,209.2398765377882
2018-09-04 09:53:00,227.08598312578704,105.68333358764649,340.51911297966456,137.41886926466418,47.82516378697341,118.93916659884982,111.11750094095865,69.79900074005127,44.642273007017195,209.4344735396536
2018-09-04 09:53:30,226.9819398592304,105.7549991607666,340.7916717529297,137.435453935103,47.799591998664695,118.98733317057292,111.13729621268607,69.8064998626709,44.636154028085556,209.46783725635424
2018-09-04 09:54:00,226.9155123901367,105.76636297052556,340.7009076205167,137.5438502385066,47.81047730218796,118.93300075531005,111.19865761733637,69.8559321085612,44.6372729214755,209.45121774440858
2018-09-04 09:54:30,226.93488998954177,105.78727236661044,340.70999993218317,137.58353154799516,47.81240419241098,118.94999906751845,111.20705127716064,69.88064213288136,44.61657865423905,209.4009994506836
2018-09-04 09:55:00,227.08210083932588,105.85928562709263,340.6787528991699,137.59027989705405,47.84970522113875,118.88681810552424,111.19663168459522,69.92055617438422,44.60899952479771,209.22785840715682
2018-09-04 09:55:30,227.18858960566632,105.8977779812283,340.7991722954644,137.57499885559082,47.884999744475834,118.93642915998186,111.20978197844133,69.90450096130371,44.59818120436235,209.0907512664795
2018-09-04 09:56:00,227.19128541864902,105.92928613935197,340.9424991607666,137.56638760036893,47.88563787861235,118.95257487441555,111.22717881814027,69.93928541455949,44.59565146073051,209.15833282470703
2018-09-04 09:56:30,227.26898158854576,105.91088238884421,341.02533162434895,137.62533264160157,47.905046548929306,118.89117745792164,111.17821302868072,69.95310290106411,44.60499954223633,209.14055633544922
2018-09-04 09:57:00,227.28698390164823,105.84764660105986,340.8728572300503,137.57843828201294,47.92206180959508,118.89214297703334,111.1675011561467,69.97924030188358,44.61935474026588,209.06666628519693
2018-09-04 09:57:30,227.2373522949219,105.8514278956822,340.8980010986328,137.55500030517578,47.934672855195544,118.98202967643738,111.1945826212565,70.00562524795532,44.636250257492065,209.0613890753852
2018-09-04 09:58:00,227.19906544481586,105.85166592068143,340.73278469509546,137.5561752319336,47.95049054014916,118.98875007629394,111.21812558174133,70.01999830163044,44.64500045776367,209.08684963650174
2018-09-04 09:58:30,227.15965130454617,105.85166549682617,340.71406078338623,137.55999755859375,47.97784304151348,118.96171736717224,111.21550140380859,69.99993331909181,44.6370594922234,209.17541948954266
2018-09-04 09:59:00,227.13625464381943,105.87000020345053,340.66857256208147,137.57571302141463,48.009251997642906,118.94823568007526,111.18249988555908,69.99975032806395,44.64414345877511,209.18000030517578
2018-09-04 09:59:30,227.0182404037594,105.88416608174643,340.6631259918213,137.63272718949753,47.914842083579614,118.94630415543266,111.17050056457519,70.05250053405761,44.652031779289246,209.2072236802843
2018-09-04 10:00:00,227.1551040034966,105.95093032061044,341.0614929199219,137.82453107833862,47.93321704864502,119.04000043869019,111.23187494277954,70.12410722460066,44.69272381918771,209.36312294006348
2018-09-04 10:00:30,227.32897555117574,105.95500055948892,341.2170043945313,137.87268946721002,47.999787634991584,119.09499897676356,111.28600044250489,70.07484852183948,44.681249380111694,209.44076479398288
2018-09-04 10:01:00,227.31943639119467,106.01500047956193,340.94666883680554,137.86500244140626,47.97708920963475,119.04749927520751,111.28021704632303,70.01312430699667,44.65906250476837,209.42910885281032
2018-09-04 10:01:30,227.3586368907582,106.07352873858284,341.06559125114893,137.91100006103517,47.954920117817224,119.06583372751872,111.20666694641113,70.00423137958234,44.64666707587965,209.42027800937868
2018-09-04 10:02:00,227.3019217819464,106.13400001525879,341.1883290608724,137.88428606305803,47.929333972930905,119.08176399679745,111.21666717529297,70.01013133400366,44.65034544056859,209.27866719563804
2018-09-04 10:02:30,227.44804630434612,106.15500068664551,341.2153860238882,137.9344006347656,47.93417578105685,119.10027694702148,111.18086922687033,70.01833311716716,44.65500068664551,209.1908334096273
2018-09-04 10:03:00,227.52011750584884,106.28625011444092,341.36999909774113,137.9896667480469,47.9543269597567,119.11634577237643,111.16375045776368,70.03959562971785,44.64409151944247,209.21800231933594
2018-09-04 10:03:30,227.5169630412814,106.29888979593912,341.444375038147,138.01874923706055,47.95376026916504,119.07941189934226,111.19944424099393,70.07142802647182,44.646086623703226,209.23038482666016
2018-09-04 10:04:00,227.47422991742144,106.31479934692382,341.6220001220703,137.9502944946289,47.96067104142966,119.03812408447266,111.18136353926225,70.07761928013393,44.61242822919573,209.13875198364258
2018-09-04 10:04:30,227.35959727369894,106.26000022888184,341.62272227894175,137.84380885532923,47.92249870300293,119.0890472048805,111.23261914934432,70.05010870228642,44.616249561309814,209.0868740081787
2018-09-04 10:05:00,227.3653056218074,106.25239148347273,341.7033335367839,137.81407888312089,47.9064007132394,119.08999938964843,111.30068293484774,70.05218744277954,44.62035683223179,209.0591646830241
2018-09-04 10:05:30,227.23582178429712,106.27453001490179,341.50591000643647,137.83638763427734,47.89432309037548,119.1076670328776,111.27958265940347,70.04532401792466,44.625,208.95500055948895
2018-09-04 10:06:00,227.24299762432392,106.26868338333932,341.47332763671875,137.85730860783502,47.89367172781345,119.11357034955705,111.31192310039813,70.01599960327148,44.625,208.99952552432106
2018-09-04 10:06:30,227.33984619436913,106.30928639003209,341.3073706375925,137.8287525177002,47.907404718519764,119.11437368392944,111.32058738259708,70.01499938964844,44.625,208.99952552432106
2018-09-04 10:07:00,227.40981983316357,106.31049995422364,341.2264180501302,137.8816691080729,47.906303848045454,119.12625026702881,111.26270755132039,70.02043948454016,44.61958320935567,208.87100067138672
2018-09-04 10:07:30,227.52089970029633,106.31750030517578,341.47178649902344,137.9231243133545,47.928711573282875,119.11849924723307,111.27428599766321,70.0554296221052,44.621923006497894,208.8616663614909
2018-09-04 10:08:00,227.5972368135227,106.35374946594239,341.51631142436594,137.88750076293945,47.93972784573914,119.06749949735755,111.2999997138977,70.08115357619066,44.64170716448528,208.86856951032365
2018-09-04 10:08:30,227.7124066110385,106.40277862548828,341.62230741060694,137.94568079168147,47.96512896630072,119.10883394877115,111.30833435058594,70.11470570283777,44.66263887617323,208.96954484419388
2018-09-04 10:09:00,227.6408322356468,106.39933471679687,341.5919952392578,137.90633188883464,47.9344097810633,119.11933212280273,111.28230725801907,70.11166763305664,44.68219940185547,208.96954484419388
2018-09-04 10:09:30,227.6440280151367,106.40218806266785,341.63000335693357,137.85666529337564,47.94420368084009,119.09058806475471,111.26777691311307,70.09710452431128,44.67590834877708,209.07500076293945
2018-09-04 10:10:00,227.68453457241966,106.42138040476831,341.73888736301,137.8241678873698,47.96363579143177,119.09250020980835,111.28166580200195,70.12027676900227,44.686332829793294,209.07500076293945
2018-09-04 10:10:30,227.59668350219727,106.45190484183175,341.69399719238277,137.8658332824707,47.97636396234685,119.04914332798549,111.26458358764648,70.13499970869584,44.69499969482422,209.0500030517578
2018-09-04 10:11:00,227.54580524989535,106.44583257039389,341.7779210408529,137.7784366607666,47.96846096332257,118.97307792076698,111.29071535382951,70.11437511444092,44.7015952658146,209.0191650390625
2018-09-04 10:11:30,227.5719451904297,106.37875175476074,341.79126634784774,137.74062633514404,47.96298291789952,118.93260889467986,111.25291760762533,70.12333297729492,44.704999923706055,208.97166442871094
2018-09-04 10:12:00,227.6807250128852,106.34699897766113,341.90187644958496,137.78191218656653,47.969403281140686,118.8991667429606,111.25790294524163,70.12559951782225,44.704999923706055,209.06750106811523
2018-09-04 10:12:30,227.70690988393932,106.34124946594238,341.8781204223633,137.77571759905135,47.96980334263222,118.87928662981307,111.25299987792968,70.10499954223633,44.704999923706055,209.11800384521484
2018-09-04 10:13:00,227.80667159136604,106.30312538146973,341.8535701206752,137.76807638315051,47.982008153742015,118.87142862592424,111.24400024414062,70.11434837009597,44.7079999923706,209.0500030517578
2018-09-04 10:13:30,227.88186505814673,106.29100036621094,341.9483367919922,137.73000049591064,48.008543361317024,118.84999939889619,111.2735699244908,70.125,44.718333562215165,209.10166507297092
2018-09-04 10:14:00,228.00307341375714,106.31285640171596,342.0477225563743,137.75249862670898,48.01494628825086,118.88199996948242,111.2883326212565,70.1824996471405,44.73350067138672,209.42060028076173
2018-09-04 10:14:30,228.02644342016504,106.34027777777777,342.13197002988875,137.7150001525879,48.00517495473226,118.88562440872192,111.27166493733723,70.16555658976236,44.754999297005796,209.4749984741211
2018-09-04 10:15:00,228.07063772240463,106.37416585286459,342.4417440724927,137.6584358215332,48.00806818510357,118.86807779165414,111.31392860412598,70.1349983215332,44.76499938964844,209.5
2018-09-04 10:15:30,228.05369796752927,106.3799991607666,342.5512188642453,137.670415242513,47.989859978357956,118.91750144958496,111.34291553497314,70.14089243752616,44.76499938964844,209.57625198364258
2018-09-04 10:16:00,227.97836688092644,106.33249855041504,342.55817898837006,137.6929995727539,47.96751745264014,118.93607221330916,111.3174991607666,70.15884678180402,44.75469384542326,209.58749771118164
2018-09-04 10:16:30,228.02703515221089,106.31375026702881,342.63499450683594,137.7128562927246,47.94964844072369,118.95,111.27911668665269,70.20285633632116,44.76499938964844,209.6550006866455
2018-09-04 10:17:00,228.12201188568378,106.35071454729353,342.72490467744717,137.74214335850309,47.95474093535851,118.98222266303168,111.30150032043457,70.22000013078963,44.76499938964844,209.8224983215332
2018-09-04 10:17:30,228.24542151557074,106.45500106811524,342.7480517131526,137.76249912806918,47.97247697641184,119.01142719813755,111.36150016784669,70.23750038146972,44.76499938964844,209.8224983215332
2018-09-04 10:18:00,228.2039190639149,106.45312452316284,342.7232847213745,137.73791885375977,47.965375137329104,118.93409070101652,111.34624934196472,70.2119987487793,44.76499938964844,209.8224983215332
2018-09-04 10:18:30,228.1421643955501,106.44071415492466,342.6993751525879,137.58122611532406,47.9319217975323,118.89750099182129,111.30000076293945,70.14769304715671,44.78595275619403,209.8224983215332
2018-09-04 10:19:00,228.11414003725406,106.47250048319498,342.6614216395787,137.5647226969401,47.93198512351677,118.93666670057509,111.29323600320254,70.11785725184849,44.80316664377848,209.78363730690697
2018-09-04 10:19:30,228.02894172318486,106.49485296361587,342.6852485656738,137.5867075105993,47.930497394908556,118.95659013227983,111.29749965667725,70.14691184548771,44.82138058759164,209.82749811808267
2018-09-04 10:20:00,228.1160333932164,106.50176553165213,342.64455997242646,137.64368318256578,47.939999530189915,118.99400024414064,111.32944361368816,70.16100196838379,44.82520914077759,209.82749811808267
2018-09-04 10:20:30,228.09013316505832,106.59499804178873,342.6606254577637,137.70230689415564,47.951086652451664,119.05615527813251,111.37799987792968,70.13999983843635,44.833334287007645,209.99874877929688
2018-09-04 10:21:00,227.96115405273437,106.5605557759603,342.6480010986328,137.77250003814697,47.93909119114731,119.0272912979126,111.369375705719,70.12568144364789,44.83500099182129,210.03500366210938
2018-09-04 10:21:30,227.9860471089681,106.57099990844726,342.6502094268799,137.85343647003174,47.964315916362565,119.06375002861023,111.36249923706055,70.11022279527452,44.83833357004019,210.0231836492365
2018-09-04 10:22:00,228.01317094012006,106.62633412679037,342.8753908597506,137.92909171364522,47.96440756948371,119.10884563739484,111.43608113881703,70.1157908090731,44.839949354833486,209.99500274658203
2018-09-04 10:22:30,228.00186148355175,106.66021794858186,342.8393745422363,137.89050064086913,47.93937412897746,119.07999928792319,111.41900062561035,70.13849906921386,44.842083136240646,209.99500274658203
2018-09-04 10:23:00,228.0394854112105,106.70666616934318,342.7587490081787,137.9194441901313,47.93499946594238,119.12399978637696,111.38000022040472,70.10249900817871,44.839473925138776,209.94916788736978
2018-09-04 10:23:30,228.05840528772234,106.69375069936117,342.85048011041454,137.9049994427225,47.92865674088641,119.11750054359436,111.40000134422667,70.08821342104957,44.84499931335449,209.9850031534831
2018-09-04 10:24:00,228.07899968377475,106.66312503814697,342.5712501525879,137.74889034695096,47.89971984272272,119.08714185442244,111.43684246665553,70.05948323216931,44.850780844688416,209.9099998474121
2018-09-04 10:24:30,228.12248572402115,106.6225004196167,342.3699962909405,137.64562320709229,47.87878793658632,119.05935385919386,111.4399997166225,70.04239040872325,44.864999771118164,209.91500091552734
2018-09-04 10:25:00,228.06463950020927,106.59899826049804,342.17999267578125,137.56499938964845,47.854166939145045,119.06722174750433,111.42000249226888,70.00972858775745,44.85714251654488,209.91500091552734
2018-09-04 10:25:30,227.93604949212843,106.58999938964844,342.0704940795898,137.5444729453639,47.82472773465243,119.06333414713542,111.3858331044515,69.99625015258789,44.85289423089279,209.83399963378906
2018-09-04 10:26:00,227.8897560119629,106.6091306935186,342.0275001525879,137.4866689046224,47.81371459492877,119.01999791463216,111.3499993218316,69.95479075113931,44.85499954223633,209.78250122070312
2018-09-04 10:26:30,227.8852785946278,106.62384590735803,342.02000427246094,137.5362491607666,47.82926299923756,119.02833302815756,111.32375049591064,69.9363284111023,44.8454915343738,209.69499969482422
2018-09-04 10:27:00,227.92107694892474,106.6203579221453,342.0230673513105,137.56111229790582,47.83961560175969,119.04300079345703,111.30399958292642,69.9144595378154,44.83500099182129,209.69499969482422
2018-09-04 10:27:30,227.89232227164254,106.61642919267928,342.08571951729914,137.5525016784668,47.84750110545057,119.04852923224954,111.25949935913086,69.87969600793087,44.83500099182129,209.69499969482422
2018-09-04 10:28:00,227.7859491838728,106.61083475748697,342.04818309437144,137.56500244140625,47.80908652274839,119.02166620890299,111.23250007629395,69.85352169383657,44.83500099182129,209.8224983215332
2018-09-04 10:28:30,227.65209725845693,106.57333246866861,342.10227134011006,137.55649948120117,47.800216551307294,119.0104995727539,111.20428466796875,69.8063099270775,44.83500156762465,209.77666473388672
2018-09-04 10:29:00,227.5981174592049,106.56750011444092,342.3783315022787,137.55167134602866,47.78729160626729,119.05733311971028,111.2009994506836,69.80770265733872,44.83500099182129,209.71599884033202
2018-09-04 10:29:30,227.6625045327579,106.56499862670898,342.36499684651693,137.43833287556964,47.7823527841007,119.06750043233235,111.25666681925455,69.82194455464682,44.844023867351254,209.65333302815756
2018-09-04 10:30:00,227.62088368733725,106.56970551434685,342.38125228881836,137.34299825032554,47.79663551010172,119.05818245627663,111.24208386739095,69.82380020141602,44.85499954223633,209.63249969482422
2018-09-04 10:30:30,227.5248735269923,106.51794097002815,342.4907958290794,137.26866607666017,47.85773052215576,119.06950035095215,111.26549949645997,69.82820676407724,44.87763805179806,209.59000142415363
2018-09-04 10:31:00,227.55392761230468,106.51749992370605,342.2794477674696,137.30419383329502,47.843031094768854,119.05000019073486,111.26666742960612,69.82363579489967,44.88942337036133,209.5916684468587
2018-09-04 10:31:30,227.62795569426822,106.51666564941407,342.26550140380857,137.42294221765854,47.8258752822876,119.06384570782001,111.26250019073487,69.81750028783625,44.88625019246882,209.61499786376953
2018-09-04 10:32:00,227.67717590332032,106.51799926757812,342.3699951171875,137.42124938964844,47.82500076293945,119.04142833891369,111.31928525652205,69.85305447048611,44.8705549593325,209.65166982014972
2018-09-04 10:32:30,227.65489832560223,106.5041675567627,342.31599731445317,137.3730010986328,47.817979569130756,119.02796271995263,111.30437469482422,69.83333269755045,44.86765471601908,209.56500244140625
2018-09-04 10:33:00,227.6518389757942,106.53750038146973,342.29285321916853,137.43714141845703,47.8281425573887,119.0487494468689,111.2863637750799,69.80973675376491,44.87642860412598,209.56800231933593
2018-09-04 10:33:30,227.76916349603889,106.56750011444092,342.3166707356771,137.4153817983774,47.83052765695672,119.024230663593,111.29183387756348,69.78981498435692,44.87147077672621,209.51499938964844
2018-09-04 10:34:00,227.90651576601226,106.61785670689174,342.5479294349407,137.50433349609375,47.85321077888395,118.9908561706543,111.34374936421712,69.81079956054688,44.86230747516339,209.58260040283204
2018-09-04 10:34:30,227.86770620907055,106.63666661580405,342.4924981253488,137.50954298539597,47.85019170320951,118.98218774795532,111.333749294281,69.81428486960274,44.85124950408935,209.55500030517578
2018-09-04 10:35:00,227.79375405745074,106.59444385104709,342.4700063069661,137.3838893749096,47.815804617745535,118.94565151048744,111.27899932861328,69.7278139591217,44.84499931335449,209.55500030517578
2018-09-04 10:35:30,227.75529098510742,106.56874942779541,342.4266662597656,137.38750076293945,47.79907374911838,118.92000031471252,111.2533327738444,69.70711517333984,44.84312462806702,209.48500061035156
2018-09-04 10:36:00,227.80529256967398,106.54750061035156,342.466251373291,137.41999901665582,47.81455948773552,118.94879928588867,111.25666605631511,69.71950120925902,44.83071563357399,209.47999572753906
2018-09-04 10:36:30,227.70563434419176,106.51999918619791,342.4187492370605,137.39193528698337,47.81448318218363,118.93973681801245,111.24055565728082,69.72762508392334,44.81950047810872,209.46499633789062
2018-09-04 10:37:00,227.6381389147615,106.51937437057495,342.3471429007394,137.27124977111816,47.79407857593737,118.97490193293645,111.19937419891357,69.69437472025552,44.81500053405762,209.45874977111816
2018-09-04 10:37:30,227.69902447956366,106.51937437057495,342.35389031304254,137.29793952493105,47.79163282744739,118.98199905395508,111.22375059127808,69.68281149864197,44.81500053405762,209.4633331298828
2018-09-04 10:38:00,227.70362701416013,106.54350051879882,342.3449935913086,137.2862491607666,47.79736809981497,118.9388462946965,111.23071616036552,69.7011651357015,44.81500053405762,209.39166768391928
2018-09-04 10:38:30,227.70158042907715,106.54999987284343,342.34966532389325,137.36404854910717,47.796665793971016,118.98676434685203,111.26499854193793,69.71499899661902,44.81500053405762,209.34500122070312
2018-09-04 10:39:00,227.71352571186264,106.55500030517578,342.3020820617676,137.38999938964844,47.793500546046666,118.99346131544847,111.25999959309895,69.74767848423548,44.81500053405762,209.41083272298175
2018-09-04 10:39:30,227.81872150509855,106.56999969482422,342.35375022888184,137.42555321587457,47.822322028023855,119.02083237965903,111.29416783650717,69.78153815636269,44.81500053405762,209.43749618530273
2018-09-04 10:40:00,227.81771596272785,106.55875015258789,342.19500732421875,137.40499877929688,47.819616024310776,118.99382400512695,111.31199951171875,69.78708346684775,44.81500053405762,209.38299865722655
2018-09-04 10:40:30,227.82560683741713,106.54166730244955,342.12999979654944,137.34636410799894,47.81520399755361,118.98833380805121,111.32249927520752,69.80760922639266,44.818983110330876,209.32124710083008
2018-09-04 10:41:00,227.8958489759913,106.54055637783475,342.0687484741211,137.32954614812678,47.8214304787772,118.92472245958116,111.32999992370605,69.83656144142151,44.82500076293945,209.3550033569336
2018-09-04 10:41:30,227.945709086353,106.55875015258789,341.8599955240885,137.35611216227213,47.801207180680905,118.92500114440918,111.3359992980957,69.84349803924562,44.82062566280365,209.3550033569336
2018-09-04 10:42:00,227.99282018599973,106.65593767166138,341.9368724822998,137.46045407381922,47.81476986224835,118.96250089009604,111.36815844084086,69.87481519911024,44.821522671243414,209.36285618373327
2018-09-04 10:42:30,228.03768271368904,106.6433334350586,341.9499969482422,137.38428606305803,47.8199105349454,118.96633377075196,111.38882378970875,69.86131627936112,44.832143783569336,209.4000015258789
2018-09-04 10:43:00,228.00618143831747,106.66000175476074,341.75302445261104,137.38500104631697,47.824022458947226,118.96249961853027,111.36400032043457,69.87593698501587,44.82412600517273,209.39550094604493
2018-09-04 10:43:30,228.0585706102979,106.71500167846679,341.8250020345052,137.42999945746527,47.821635991876775,119.00166659884982,111.3858331044515,69.89616762797039,44.82500076293945,209.46125030517578
2018-09-04 10:44:00,227.99659264605978,106.7374997138977,341.942138671875,137.38333553738062,47.79863652316007,118.99785723005022,111.38249937693277,69.8822408215753,44.82500076293945,209.42000579833984
2018-09-04 10:44:30,227.94988062844348,106.76380865914481,342.0004119873047,137.3607120513916,47.787358949769214,118.94588201186237,111.39963107638889,69.87100067138672,44.82500076293945,209.42000579833984
